album|album_id|artist|artist_id|duration_ms|name|popularity|preview_url|track_id|track_number|type
Revival (Deluxe)|7lDBDk8OQarV5dBMu3qrdz|Selena Gomez|0C8ZW7ezQVs4URX5aX7Kqx|213426|Me & The Rhythm|54|https://p.scdn.co/mp3-preview/dd002fd4e33cae07bad28f98d4f127b3012c6efd?cid=8ab10b4296bd4266b959f2caee8dd7a4|7fBUnDgtSvYpYWuX4iAfns|8|track
Revival (Deluxe)|7lDBDk8OQarV5dBMu3qrdz|Selena Gomez|0C8ZW7ezQVs4URX5aX7Kqx|221853|Survivors|42|https://p.scdn.co/mp3-preview/4497563cc7a2784f8f1a5239e883598941a441d5?cid=8ab10b4296bd4266b959f2caee8dd7a4|6mEFvpqnzElavdz3gfP2XT|9|track
Revival (Deluxe)|7lDBDk8OQarV5dBMu3qrdz|Selena Gomez|0C8ZW7ezQVs4URX5aX7Kqx|207733|Body Heat|41|https://p.scdn.co/mp3-preview/c87a49eaf1721d2f394e01d4d651bd0ebfa356ec?cid=8ab10b4296bd4266b959f2caee8dd7a4|5VQ0SPGs7vdzQCIzsHTNUz|10|track
Revival (Deluxe)|7lDBDk8OQarV5dBMu3qrdz|Selena Gomez|0C8ZW7ezQVs4URX5aX7Kqx|167253|Rise|40|https://p.scdn.co/mp3-preview/2085f476a053eaefc9a3182da09fb7b5678327cf?cid=8ab10b4296bd4266b959f2caee8dd7a4|3IMXLQk09YmvNb2tdT4aWk|11|track
Revival (Deluxe)|7lDBDk8OQarV5dBMu3qrdz|Selena Gomez|0C8ZW7ezQVs4URX5aX7Kqx|210506|Me & My Girls|50|https://p.scdn.co/mp3-preview/4eba84d1f4a7f65cf00d677bf508ea2df2628c8b?cid=8ab10b4296bd4266b959f2caee8dd7a4|4ulNKUFHijHiPD2rtrSNOC|12|track
Revival (Deluxe)|7lDBDk8OQarV5dBMu3qrdz|Selena Gomez|0C8ZW7ezQVs4URX5aX7Kqx|217440|Nobody|48|https://p.scdn.co/mp3-preview/d4ed46133f579f259be418beedd928471c153475?cid=8ab10b4296bd4266b959f2caee8dd7a4|1JvGjHoDwbekZ9lNVzH0GH|13|track
Revival (Deluxe)|7lDBDk8OQarV5dBMu3qrdz|Selena Gomez|0C8ZW7ezQVs4URX5aX7Kqx|242640|Perfect|51|https://p.scdn.co/mp3-preview/7e7eb65d33208771a0177f293a6e556d66701bb6?cid=8ab10b4296bd4266b959f2caee8dd7a4|0z8u1VqXUYPBMIoF91JIWE|14|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|263853|Me|13|https://p.scdn.co/mp3-preview/96c6c9294dc21e6d3d6561cc08f9e15311eb7943?cid=8ab10b4296bd4266b959f2caee8dd7a4|0z7RJ3CmUrFyz68pFvvRmv|1|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|359909|Pencil Pimp|21|https://p.scdn.co/mp3-preview/29d623cbcbb4e7b62f123f8f528d1475ca649454?cid=8ab10b4296bd4266b959f2caee8dd7a4|4fHBDvQjpnnnPnY1jXknoz|2|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|338097|The One|10|https://p.scdn.co/mp3-preview/c1618dbf7d9f26ca0d6d9351c9b197b131b50417?cid=8ab10b4296bd4266b959f2caee8dd7a4|1NrBtYPrcZ5QxcFU7WOfva|3|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|299683|See Me Feel Me|19|https://p.scdn.co/mp3-preview/380f9a7d932d977742a355bd6e7e2d0819e1f193?cid=8ab10b4296bd4266b959f2caee8dd7a4|1CymWn8crpmp04hyn26a0S|4|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|308140|Eternally Yrs|10|https://p.scdn.co/mp3-preview/24f64b9fea55ee95cadff1f8c64535d33aa614c7?cid=8ab10b4296bd4266b959f2caee8dd7a4|37WMOkDYnHNwIJyKWj7Rjw|5|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|313775|Yuh Nuh See|9|https://p.scdn.co/mp3-preview/16e59b72e33ec216305136c29e2abe510735c4c2?cid=8ab10b4296bd4266b959f2caee8dd7a4|0CIbyiGInxR0QnU9g739Ar|6|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|397016|Breezin|11|https://p.scdn.co/mp3-preview/13796ca137a6d940f76b4baec1a569625a2c4f22?cid=8ab10b4296bd4266b959f2caee8dd7a4|059qAbb1URh9nQVm7OeZJ2|7|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|267098|Hold On|9|https://p.scdn.co/mp3-preview/b98a7e7b19ce83f3bb20b286ecbf25d73361302a?cid=8ab10b4296bd4266b959f2caee8dd7a4|1MYGL0Mo9eNWi7fj8AXggp|8|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|300020|Carrot Man|13|https://p.scdn.co/mp3-preview/fe0864ce03de3c93b1455d9a5900ea9ac09f278e?cid=8ab10b4296bd4266b959f2caee8dd7a4|1NokA7U71seykxbpRJmkTx|9|track
Sepalcure|2CPlbYjUuko95fQ4krzzIB|Sepalcure|2MPSxDniHj2BKV7GSSOFMA|262627|Outside|7|https://p.scdn.co/mp3-preview/e29a09e0dac00bdb12b565fe1a82575e0091cbd2?cid=8ab10b4296bd4266b959f2caee8dd7a4|3b5bWVQMIQZ2jSSUNAIyVu|10|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|261109|whisper|40|https://p.scdn.co/mp3-preview/84f606a42e0b7d88670da7ce95071ab3d60fa106?cid=8ab10b4296bd4266b959f2caee8dd7a4|0p1rnxXKJeDb3oujoRX4ZG|1|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|211784|messy|42|https://p.scdn.co/mp3-preview/95d60e5d467db91f95b53d692b1005ff335f3956?cid=8ab10b4296bd4266b959f2caee8dd7a4|6b6it91QPWJmy8Rhqipvo3|2|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|223261|wrong tree|30|https://p.scdn.co/mp3-preview/a8328a6d237c4776cc140adef309373c177c204f?cid=8ab10b4296bd4266b959f2caee8dd7a4|4qeBw4ZJjeCJJzIWOG5OHz|3|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|194916|fragrant|33|https://p.scdn.co/mp3-preview/21f10a229bce047215d74b180dde5ecbeff64b70?cid=8ab10b4296bd4266b959f2caee8dd7a4|6l637Rw5n5FSe54hNPNYOU|4|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|199410|mourning song|37|https://p.scdn.co/mp3-preview/b08e4e38f9630d67867621b84dd72995068f6b3b?cid=8ab10b4296bd4266b959f2caee8dd7a4|5vi7QLYP7mhhfRX2cpqbck|5|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|218368|cherubim|35|https://p.scdn.co/mp3-preview/7fcb24df15cdb5fec013bf05d9be9c474119c4db?cid=8ab10b4296bd4266b959f2caee8dd7a4|33WWpKWXxiDTNtc8Y3LHWV|6|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|209330|seedless|31|https://p.scdn.co/mp3-preview/85eaafce076a1948a46c2f3eafbee9cca34f9788?cid=8ab10b4296bd4266b959f2caee8dd7a4|5RKFFCHyec0Kn53mc404tF|7|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|241038|invoice|28|https://p.scdn.co/mp3-preview/d9e8fdd059e428de8e38b55a3e4a844d9aa945e4?cid=8ab10b4296bd4266b959f2caee8dd7a4|46aq48rYvkjZJtz3Q4U9Zu|8|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|168131|waft|27|https://p.scdn.co/mp3-preview/cbeac790192bf63c35deec066ac7378b0abb190d?cid=8ab10b4296bd4266b959f2caee8dd7a4|155SsSnFQBYnew44A8EPiP|9|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|200502|slow syrup|26|https://p.scdn.co/mp3-preview/89aa9988bb32915e7cf48df31ed87ee659635253?cid=8ab10b4296bd4266b959f2caee8dd7a4|0jgFLQyzpD8HTJopZd6Yit|10|track
soil|0lYJfrAdIT65115h0CWoAg|serpentwithfeet|1O9iHQjrVuiAYOJFCBeFSl|263053|bless ur heart|41|https://p.scdn.co/mp3-preview/4bd3b892c85cc204dd84368a96d77164da1f8cfa?cid=8ab10b4296bd4266b959f2caee8dd7a4|1LmrzkU5UiU9zJdlqm4Iby|11|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|202800|Holidays in the Sun|42|https://p.scdn.co/mp3-preview/c944dac72734722cf95c835115f5c6cb1fae078a?cid=8ab10b4296bd4266b959f2caee8dd7a4|2e4RcQohKWo8oZIUfjxiGo|1|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|183000|Bodies|39|https://p.scdn.co/mp3-preview/19da04f26d98782de6967ecb11a6a2faf0cba910?cid=8ab10b4296bd4266b959f2caee8dd7a4|21MwEJ8tHezcPy77BaELJ6|2|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|171173|No Feelings|36|https://p.scdn.co/mp3-preview/a67e90413d3cba722fff060811c6dbdfb5bf4806?cid=8ab10b4296bd4266b959f2caee8dd7a4|4GtIKUB1Q5O65ofahYPRfX|3|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|161533|Liar|32|https://p.scdn.co/mp3-preview/d6902713f819b157423eaa1bb0000d6d7a5e7c7f?cid=8ab10b4296bd4266b959f2caee8dd7a4|2Hs7YqZwFEPIxRTnqtrHvP|4|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|251360|Problems|33|https://p.scdn.co/mp3-preview/41c5b76fa6b1be87b4b63d98c4ea5c44ce57641b?cid=8ab10b4296bd4266b959f2caee8dd7a4|4AqfCW0jMeByTMZdoqHlH4|5|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|200080|God Save the Queen|50|https://p.scdn.co/mp3-preview/08728395f55962314c19e3f7be18a24e46ec9502?cid=8ab10b4296bd4266b959f2caee8dd7a4|6ui6l3ZNvlrGQZArwo8195|6|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|122706|Seventeen|31|https://p.scdn.co/mp3-preview/cfa532fc47163f0d152cab944d06de40d2e9a114?cid=8ab10b4296bd4266b959f2caee8dd7a4|0PgpDLsbk8wnYpgMCynGLz|7|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|211973|Anarchy in the U.K.|53|https://p.scdn.co/mp3-preview/bff091ee5fb52185c07a4d2c851ae62c096f1cf9?cid=8ab10b4296bd4266b959f2caee8dd7a4|3LoDeIbiR12sAznmpNEmKA|8|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|252680|Sub-Mission|34|https://p.scdn.co/mp3-preview/a9a97c0c6c3581792e1120365a8ea9ab9705dcb2?cid=8ab10b4296bd4266b959f2caee8dd7a4|6jjASY7DtqLdM0zJbAQcnX|9|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|198160|Pretty Vacant|44|https://p.scdn.co/mp3-preview/147b6d9e7ff446b224c8e81460ac8ec8986f0cc6?cid=8ab10b4296bd4266b959f2caee8dd7a4|2mKj8Em0GLFu8I78yM1CfU|10|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|186893|New York|30|https://p.scdn.co/mp3-preview/80cba56aeabcb0d7f8f336fe8e23a4a3d80928e7?cid=8ab10b4296bd4266b959f2caee8dd7a4|1sRWDB2Db5mZVealHeNYJt|11|track
Never Mind The Bollocks, Here's The Sex Pistols|5fxYu3rqjCNTSPKN8mtEl2|Sex Pistols|1u7kkVrr14iBvrpYnZILJR|193653|EMI|32|https://p.scdn.co/mp3-preview/c7aa859a4df7ae5c2d70b3115ff2edc12dcdc3aa?cid=8ab10b4296bd4266b959f2caee8dd7a4|6FAF8l0j91yX6SwkQNhrm7|12|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|222533|Objection (Tango)|52|https://p.scdn.co/mp3-preview/bf65095d5ce583587a0a6a8171f11541c2039cf0?cid=8ab10b4296bd4266b959f2caee8dd7a4|36YNa8joLwu9yor2TkZbIY|1|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|224066|Underneath Your Clothes|64|https://p.scdn.co/mp3-preview/6c5a56058ce04371cfe823a5d4c3557f45b026d2?cid=8ab10b4296bd4266b959f2caee8dd7a4|15f8Cv8RXUlOOCIf2oaceN|2|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|196160|Whenever, Wherever|72|https://p.scdn.co/mp3-preview/09ddeb4ae33ee6e8f5d41f42795910a34481c2e8?cid=8ab10b4296bd4266b959f2caee8dd7a4|2lnzGkdtDj5mtlcOW2yRtG|3|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|219106|Rules|41|https://p.scdn.co/mp3-preview/e5c557dc2b36006ab0168bec4c655cc479c44b32?cid=8ab10b4296bd4266b959f2caee8dd7a4|3k5fbzPDUYj3A6kgaSeyaG|4|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|222773|The One|50|https://p.scdn.co/mp3-preview/8e02f14e2de63924f570dd42d30a96531f0bd26d?cid=8ab10b4296bd4266b959f2caee8dd7a4|1SH9WY0eACGHxtrmW3QAn1|5|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|253066|Ready for the Good Times|48|https://p.scdn.co/mp3-preview/cc7e2fa060501a1cd74ffc10bfe6ee3064297917?cid=8ab10b4296bd4266b959f2caee8dd7a4|4EUyYRMOyIWEd6tesaiYU6|6|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|230333|Fool|40|https://p.scdn.co/mp3-preview/4ce283ae87d032f52ce340a6063a17240eee78a6?cid=8ab10b4296bd4266b959f2caee8dd7a4|0zpjG9KjXTWNGJZaBhi5ZI|7|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|186840|Te Dejo Madrid|55|https://p.scdn.co/mp3-preview/bcaccba847a5cf5353635e0552c95b2e4118ff2b?cid=8ab10b4296bd4266b959f2caee8dd7a4|3ToWC9JYSmDIa9yJs0k6PO|8|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|246426|Poem to a Horse|41|https://p.scdn.co/mp3-preview/d6e5a567e639f67328a6f6c0d6c8347977e4964b?cid=8ab10b4296bd4266b959f2caee8dd7a4|3znoF3XEVQgg1ej2jV0QXw|9|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|287333|Que Me Quedes Tu|50|https://p.scdn.co/mp3-preview/18c4b856a3a5c741bd98d732af158abff0a418ee?cid=8ab10b4296bd4266b959f2caee8dd7a4|3pWF6sOdKOtwtIbVaFMN6U|10|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|236866|Eyes Like Yours (Ojos Así)|42|https://p.scdn.co/mp3-preview/86770f50fd93c133547261b18fea3c2ce8f996be?cid=8ab10b4296bd4266b959f2caee8dd7a4|5I2VapAoss9eQHmuwXfoMt|11|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|194106|Suerte (Whenever, Wherever)|57|https://p.scdn.co/mp3-preview/400a0dae8499592634ac8e7a7c3bf2ed6782f2df?cid=8ab10b4296bd4266b959f2caee8dd7a4|3TY1PFZXmYeiLcXygB74My|12|track
Laundry Service|4DyMK9x2gnmRkRa16zHaEV|Shakira|0EmeFodog0BfCgMzAIvKQp|223200|Te Aviso, Te Anuncio (Tango)|48|https://p.scdn.co/mp3-preview/a2a2ade3ab86636547f7bf3b9feb08a166d7d89c?cid=8ab10b4296bd4266b959f2caee8dd7a4|1w5nWhUzrQqj0WnDXrgsnC|13|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|225426|How Do You Do|37|https://p.scdn.co/mp3-preview/f1337421365c8f8d29b9cb3959ac59e0662aa9ac?cid=8ab10b4296bd4266b959f2caee8dd7a4|6YDBAZHIcOEo1rSrcca7rJ|1|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|"Shakira|Carlos Santana"|"0EmeFodog0BfCgMzAIvKQp|7yGQgQiiKpg2k00JXf8hJk"|233200|Illegal (feat. Carlos Santana)|45|https://p.scdn.co/mp3-preview/fffbeba5d53973dcf5683242a6cf117c35164b63?cid=8ab10b4296bd4266b959f2caee8dd7a4|4O1xKPHOH7iXlzMNUDuxHS|2|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|"Shakira|Wyclef Jean"|"0EmeFodog0BfCgMzAIvKQp|7aBzpmFXB4WWpPl2F7RjBe"|218093|Hips Don't Lie|80|https://p.scdn.co/mp3-preview/3859547944f57cfb7b996f6551148c9467889d4b?cid=8ab10b4296bd4266b959f2caee8dd7a4|3ZFTkvIE7kyPt6Nu3PEa7V|3|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|195506|Animal City|39|https://p.scdn.co/mp3-preview/23892da2ddc26b6c7e8455368c694bc09967351b?cid=8ab10b4296bd4266b959f2caee8dd7a4|4NirETfurhjh8U9Y1l5U1S|4|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|257026|Don't Bother|53|https://p.scdn.co/mp3-preview/d778abba87ff5de601032bb124fcc74700497845?cid=8ab10b4296bd4266b959f2caee8dd7a4|433JymbpWnRMHXzp1oTRP7|5|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|"Shakira|Gustavo Cerati"|"0EmeFodog0BfCgMzAIvKQp|1QOmebWGB6FdFtW7Bo3F0W"|262466|The Day and the Time (feat. Gustavo Cerati)|37|https://p.scdn.co/mp3-preview/7446d7b1e011d7d9f77c5ac93eb8a7b137ef163b?cid=8ab10b4296bd4266b959f2caee8dd7a4|080gSRai7pWpGO8WsWk1Ww|6|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|242760|Dreams for Plans|37|https://p.scdn.co/mp3-preview/6e2c021846087a881f2329e730a02dc96fb1dc0e?cid=8ab10b4296bd4266b959f2caee8dd7a4|4ng0dNET7TNV2RMjVB65m6|7|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|249960|Hey You|36|https://p.scdn.co/mp3-preview/087cb33890c9f6b0b1b7216417c5d8ec6c118265?cid=8ab10b4296bd4266b959f2caee8dd7a4|4DOamGN0O3Z7mRP8EVTw4f|8|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|212973|Your Embrace|35|https://p.scdn.co/mp3-preview/63b29a594f6d69761395261f08cb4d20e6af625f?cid=8ab10b4296bd4266b959f2caee8dd7a4|42JOtajDAVadoj1x84l2Wg|9|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|192133|Costume Makes the Clown|34|https://p.scdn.co/mp3-preview/762595070b8b966df8c39051acb79ffb5b910540?cid=8ab10b4296bd4266b959f2caee8dd7a4|6IkZCUzTNVdBpIixdippHA|10|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|261733|Something|35|https://p.scdn.co/mp3-preview/923c4bc32df8a26a4bda23d0fd16159de18421bd?cid=8ab10b4296bd4266b959f2caee8dd7a4|4lbUTqZIk42k2R6upLKAu6|11|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|212440|Timor|34|https://p.scdn.co/mp3-preview/103a8384fbfdd5c028171349b86d22305a5bfc70?cid=8ab10b4296bd4266b959f2caee8dd7a4|0RoXTnhkLvbUR4dSsY3O0f|12|track
Oral Fixation, Vol. 2 (Expanded Edition)|5ppnlEoj4HdRRdRihnY3jU|Shakira|0EmeFodog0BfCgMzAIvKQp|213440|La Tortura - Alternate Version|46|https://p.scdn.co/mp3-preview/323dd18672670552464194be840d8c84f9c8813e?cid=8ab10b4296bd4266b959f2caee8dd7a4|6UwBdW2wlO9ikUD3LU8GF3|13|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|234493|Man! I Feel Like A Woman!|74|https://p.scdn.co/mp3-preview/30c52c4f627f680ea449f4d5269e37a9e4c57279?cid=8ab10b4296bd4266b959f2caee8dd7a4|6sxptembJVty4sNtcPMAVz|1|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|206773|I'm Holdin' On To Love (To Save My Life)|47|https://p.scdn.co/mp3-preview/06d9ea8cf56ea3911c1470a052f4dd146ede48fd?cid=8ab10b4296bd4266b959f2caee8dd7a4|48zaiZ8s43CYWwpd8iHyGU|2|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|213826|Love Gets Me Every Time|49|https://p.scdn.co/mp3-preview/da2e3df0ba2a2a50b77142b07439310d89c1d20f?cid=8ab10b4296bd4266b959f2caee8dd7a4|0sWuCk3I32giCWbub1ySZC|3|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|214240|Don't Be Stupid (You Know I Love You)|54|https://p.scdn.co/mp3-preview/bf7ec684881b31b485e31e8bded70317ec6def08?cid=8ab10b4296bd4266b959f2caee8dd7a4|6xAF3xYDK915NEvC6WNbj9|4|track
Come On Over|4UMe0Ods7kygK6OISasZe9|"Shania Twain|Bryan White"|"5e4Dhzv426EvQe3aDb64jL|45kyLFJs5SIEqyzfVopuSc"|281533|From This Moment On|56|https://p.scdn.co/mp3-preview/eaff8fdd191a98359f3dd60f4e9e6f42dab97ae4?cid=8ab10b4296bd4266b959f2caee8dd7a4|0Q7Jp3aCwfYnSnbMDoXWyR|5|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|174026|Come On Over|50|https://p.scdn.co/mp3-preview/52f6b9777cd9ab10aa610a12e90053d3370e1732?cid=8ab10b4296bd4266b959f2caee8dd7a4|0kxEMIpNL0GmIMKkTJ7vw0|6|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|219173|When|48|https://p.scdn.co/mp3-preview/c08c1f17c97c63d1304c440dd4aa9a01cd2624a0?cid=8ab10b4296bd4266b959f2caee8dd7a4|5K1w7KIoAApnShOAS0wAtu|7|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|228826|Whatever You Do! Don't!|45|https://p.scdn.co/mp3-preview/6dda7337e6d4bfa9ff541a6b5fddf5d350edaa58?cid=8ab10b4296bd4266b959f2caee8dd7a4|1oDey7MWmrKRCSM0tgEoU8|8|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|243948|If You Wanna Touch Her, Ask!|44|https://p.scdn.co/mp3-preview/4efac4f04c1d0e9193c9fa0bfe6502d9cfe6f9ca?cid=8ab10b4296bd4266b959f2caee8dd7a4|7uQTbTiCf9p2v0ceOWkXli|9|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|212200|You're Still The One|73|https://p.scdn.co/mp3-preview/4c178dde9f2e824380f59d2f6df3c0e1a1215344?cid=8ab10b4296bd4266b959f2caee8dd7a4|1wb4P4F0sxAQ2KXrRvsx6n|10|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|215200|Honey, I'm Home|57|https://p.scdn.co/mp3-preview/a451710d831998705e1d01e16dc76e368e20d9bc?cid=8ab10b4296bd4266b959f2caee8dd7a4|39IoZIC8eEirT1v70rqSPq|11|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|218866|That Don't Impress Me Much|50|https://p.scdn.co/mp3-preview/b0fb9f8a2216abe8978c60f8e9d1726245ac751d?cid=8ab10b4296bd4266b959f2caee8dd7a4|4FUfoWMypAyWbOavmYyeNu|12|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|219693|Black Eyes, Blue Tears|46|https://p.scdn.co/mp3-preview/36578ce73a0a0596f9b8d3ecec2c987f1287c2da?cid=8ab10b4296bd4266b959f2caee8dd7a4|43c6l8nrX8hHkwf1yuUKki|13|track
Come On Over|4UMe0Ods7kygK6OISasZe9|Shania Twain|5e4Dhzv426EvQe3aDb64jL|252240|I Won't Leave You Lonely|44|https://p.scdn.co/mp3-preview/9a8cf6ec22a7f48d1059d65ba5fe6c77455274c6?cid=8ab10b4296bd4266b959f2caee8dd7a4|1duv1TxQLmY2DuXdilI18Y|14|track
