query_artist,query_title,id,name,artist,artist_id,n_artists,type,release_date,total_tracks,popularity
B2K,Pandemonium!,6RbIKU1gt1xorUNQDVssBw,Pandemonium!,B2K,51d3rUlLuMh7EW09aMe7yj,1,album,2002-12-10,17,46
BLACKPINK,The Album,71O60S5gIJSIAhdnrDIh3N,THE ALBUM,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,1,album,2020-10-02,8,83
BTS,Love Yourself: Answer,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,album,2018-08-24,26,88
BTS,Love Yourself: Answer ,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,album,2018-08-24,26,88
BTS,Love Yourself: Her,2FTS6a6DLXMNp8flyA0HGO,Love Yourself 承 'Her',BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,album,2017-09-18,9,78
BTS,Love Yourself: Tear,2jJfnAZE6IG3oYnUv2eCj4,Love Yourself 轉 'Tear',BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,album,2018-05-18,11,81
BTS,MAP OF THE SOUL : 7,6mJZTV8lCqnwftYZa94bXS,MAP OF THE SOUL : 7,BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,album,2020-02-21,20,88
BTS,MAP OF THE SOUL : 7,1nScVw87kRJiT2bg2Kswhp,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,album,2020-07-14,13,77
BTS,Map Of The Soul: PERSONA,1AvXa8xFEXtR3hb4bgihIK,MAP OF THE SOUL : PERSONA,BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,album,2019-04-12,7,83
Baby,Birdman,2HVXysSEGyC2qGCU165DNN,Birdman,Baby,7E1r06wbRiF2soZtFoc62z,1,album,2002-01-01,22,43
Baby,Birdman,7f8PowjKcKLvoGdDPLRDUH,Birdman,Baby,7E1r06wbRiF2soZtFoc62z,1,album,2002-01-01,22,10
Backstreet Boys,Backstreet Boys,0wvQovgaVU99eqw8n3g22S,Backstreet Boys,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,1,album,1996,12,63
Backstreet Boys,DNA,02FX4aLHDNacfV4bMnO9Kv,DNA,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,1,album,2019-01-25,12,60
Backstreet Boys,Millennium,5ySxm9hxBNss01WCL7GLyQ,Millennium,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,1,album,1999-05-18,12,76
Backstreet Boys,Never Gone,1Wz9PANLXjaOskUv575hRV,Never Gone,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,1,album,2005-06-14,12,61
Bad Boy's Da Band,Too Hot For T.V.,0ButOCGhQhrhBkD4Dvpmkw,Too Hot For T.V.,Bad Boy's Da Band,1UxXd73KV3x4Hos5ZL7lKi,1,album,2003,18,31
Bad Bunny,Las Que No Iban A Salir,4gvQO5mEuhbMSrLIuwXkmz,LAS QUE NO IBAN A SALIR,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,album,2020-05-10,10,80
Bad Bunny,X 100PRE,7CjJb2mikwAWA1V6kewFBF,X 100PRE,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,album,2018-12-23,15,85
Bad Bunny,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,YHLQMDLG,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,album,2020-02-28,20,91
Barbra Streisand,Christmas Memories,4bLvSoEuSGqAPncwbCL1fK,Christmas Memories,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2001-10-30,13,25
Barbra Streisand,Duets,4JpntKV9S08fzohdRL8aAK,Duets,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2002-11-26,19,50
Barbra Streisand,Encore: Movie Partners Sing Broadway,5w4GRGWJFNFGmzPgMsvK9w,Encore: Movie Partners Sing Broadway,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2016-08-26,10,43
Barbra Streisand,Encore: Movie Partners Sing Broadway,1HR6Mh2o9L9obDtUh7pbIu,Encore: Movie Partners Sing Broadway (Deluxe),Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2016-10-26,14,25
Barbra Streisand,Funny Girl,0G8qWYPobQUV9wDm2XABPp,Funny Girl - Original Soundtrack Recording,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,1968-09-01,14,50
Barbra Streisand,Love Is The Answer,4vCNSqQGISu6z1gN2W5D5j,Love Is The Answer,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2009-09-25,25,29
Barbra Streisand,Love Is The Answer,0cSXPjilaZkzKmhe776qjW,Love Is The Answer,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2009-09-29,13,9
Barbra Streisand,Partners,1IgRzhudBVPtta2jDVa1en,Partners,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2014-09-10,12,42
Barbra Streisand,Partners,5w4GRGWJFNFGmzPgMsvK9w,Encore: Movie Partners Sing Broadway,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2016-08-26,10,43
Barbra Streisand,Partners,1HR6Mh2o9L9obDtUh7pbIu,Encore: Movie Partners Sing Broadway (Deluxe),Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2016-10-26,14,25
Barbra Streisand,What Matters Most,1wWlNOgR7DjG5KODR3yIiG,What Matters Most Barbra Streisand Sings The Lyrics Of Alan & Marilyn Bergman,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2011-08-19,10,26
Barbra Streisand,What Matters Most,5c6CDNVIhKfQi9yjXvJcUF,What Matters Most Barbra Streisand Sings The Lyrics Of Alan & Marilyn Bergman,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,1,album,2011-08-23,10,8
Baroness,Blue Record ,7540tn9HKPt2PbPPyR5dRP,Blue Record (Deluxe Version),Baroness,3KdXhEwbqFHfNfSk7L9E87,1,album,2009-10-13,17,38
Baroness,Blue Record ,489qYkpzu44u4I6W9Ldtsx,Blue Record,Baroness,3KdXhEwbqFHfNfSk7L9E87,1,album,2009-10-13,12,26
Baroness,Yellow & Green,4mSoz87AFyUIcZlCmwbI8s,Yellow & Green,Baroness,3KdXhEwbqFHfNfSk7L9E87,1,album,2012-07-17,18,50
Baroness ,Purple,25FRZSpdZCczTURlAcMm6r,Purple,Baroness,3KdXhEwbqFHfNfSk7L9E87,1,album,2015-12-18,10,38
Barry Manilow,The Greatest Songs Of The Eighties,2BLjT6yzDdKojUyc3Gi6y2,The Greatest Songs Of The Eighties,Barry Manilow,3alW3LYQS8K29z8C8NSLIX,1,album,2008-11-24,12,36
Barry Manilow,The Greatest Songs Of The Fifties,5V0M1K7EYGziigtL3gJcCR,The Greatest Songs Of The Fifties,Barry Manilow,3alW3LYQS8K29z8C8NSLIX,1,album,2006,13,25
Barry Manilow,The Greatest Songs Of The Sixties,24XpCluycH16oZGq6JplcL,The Greatest Songs Of The Sixties,Barry Manilow,3alW3LYQS8K29z8C8NSLIX,1,album,2006-10-31,13,31
Barry Manilow,Ultimate Manilow,2GAmoT3vdSG2OKA1pwFjwG,Ultimate Manilow,Barry Manilow,3alW3LYQS8K29z8C8NSLIX,1,album,2002-02-04,20,52
Bastille,Bad Blood,64fQ94AVziavTPdnkCS6Nj,Bad Blood,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,1,album,2013-01-01,15,67
Bastille,Bad Blood,5G6oMu9zNW2acdV0lqzI3L,All This Bad Blood,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,1,album,2013-01-01,25,72
Bazzi,Cosmic,5EEkfRgfYHiFu0lGur6Z6M,COSMIC,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,1,album,2018-04-12,16,81
Beach House,Teen Dream,51AxfjN2gEt5qeJqPY5w0e,Teen Dream,Beach House,56ZTgzPBDge0OvCGgMO3OY,1,album,2010-01-26,10,59
Beanie Sigel,The B. Coming,6XjOkMukhyyEORUU0ucQ7m,The B.Coming,Beanie Sigel,0tCtGc5vt29zFZp6KXzN50,1,album,2005-01-01,15,51
Beanie Sigel,The B. Coming,5fNLE7ImR4orvJ3u6Utsy7,The B.Coming,Beanie Sigel,0tCtGc5vt29zFZp6KXzN50,1,album,2005-03-29,15,18
Beastie Boys,"Hot Sauce Committee, Pt. 2 ",1vQYbqslni0jVfvaVK2lvx,Hot Sauce Committee (Pt. 2),Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,2011-05-03,16,53
Beastie Boys,"Hot Sauce Committee, Pt. 2 ",4ZdM8DkKgfTCz8e0wJk9CX,Hot Sauce Committee (Pt. 2),Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,2011-05-03,16,31
Beastie Boys,Licensed To Ill,11oR0ZuqB3ucZwb5TGbZxb,Licensed To Ill,Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,1986-11-15,13,71
Beastie Boys,Licensed to Ill,11oR0ZuqB3ucZwb5TGbZxb,Licensed To Ill,Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,1986-11-15,13,71
Beastie Boys,Paul's Boutique,1kmyirVya5fRxdjsPFDM05,Paul's Boutique (20th Anniversary Remastered Edition),Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,1989-07-25,23,59
Beastie Boys,To The 5 Boroughs,4nnQZQWLibK1VIhCGDFjk3,To The 5 Boroughs,Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,2004-01-01,15,54
Beastie Boys,To The 5 Boroughs,1yw6pIVYjbf9WoLiPkIPJv,To The 5 Boroughs (Deluxe Version),Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,2019-06-14,27,46
Beastie Boys,To The 5 Boroughs,6FDEFp6HFTDc6wUZRVQeqp,To The 5 Boroughs,Beastie Boys,03r4iKL2g2442PT9n2UKsx,1,album,2004-01-01,15,16
Bebe Rexha,Expectations,4TOkZvtqNpg5UHyGxCn0mS,Expectations,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,1,album,2018-06-22,14,75
Beck,Guero,2EugWXUZjr78KJFqZavvZT,Guero,Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2005-01-01,13,58
Beck,Guero,1orTJZsc7fGHcOAC6Wgx1n,Guerolito,Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2005-01-01,14,32
Beck,Guero,5u8t5nYYk6Ex3FJ7NCixhz,Guerolito (Sony Connect),Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2005-01-01,15,15
Beck,Modern Guilt,7iHm2lTks5aIvb3z2CCpfo,Modern Guilt,Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2008-01-01,10,46
Beck,Modern Guilt,3D278bVsRcK48RvV5yLVt8,Modern Guilt,Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2008-07-08,10,43
Beck,Morning Phase,2Qx7dgA5VjX8JDQaXVxzHu,Morning Phase,Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2014-01-01,13,57
Beck,Odelay,64vPyY759lLETSt8rvc7Sf,Odelay (Deluxe Edition),Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,1996-06-18,33,54
Beck,Odelay,1Pus5h1qGedCn4CtOuPVtp,Odelay,Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2004-01-01,14,41
Beck,Sea Change,5ieP11rJQvuYz0Ov3k03cy,Sea Change,Beck,3vbKDsSS70ZX9D2OcvbZmS,1,album,2002-01-01,12,56
Bee Gees,Number Ones,6vA0IJrsAV9WoM4OZhk6X7,Number Ones,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,1,album,2004-11-01,19,36
Ben Frost,A U R O R A,799qo6A5q4TXn9j3tVcc82,A U R O R A,Ben Frost,6qEM4txXHvfMbOUOK9L7pl,1,album,2014-05-27,9,10
Bette Midler,It's The Girls!,6DvByGuhrslFePyAzIRO9m,It's the Girls,Bette Midler,13y0kncDD4J9wxCyfKr10W,1,album,2014-11-04,15,26
Beyonce,4,1gIC63gC3B7o7FfpPACZQJ,4,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2011-06-24,14,78
Beyonce,Beyonce,2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2014-11-24,20,78
Beyonce,Beyonce,6M4VOF1ExBRii1x20Pk0GR,Savage Remix (feat. Beyoncé),Beyoncé|Megan Thee Stallion,6vWDO969PvNqNYHIOW5v0m|181bsRPaVXVlUKXrxwZfHK,2,album,2020-04-29,1,69
Beyonce,Beyonce,6KPiNRUaPSuFVes2xEUjYk,BEYONCÉ [Platinum Edition],Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2014-11-24,20,41
Beyonce,Beyonce,7sJrStyxsdgeQOUlBszizA,Above And Beyoncé Dance Mixes,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2009-06-16,8,38
Beyonce,Beyonce,0zAiZGrWZcrzUt2JG5mYey,Beyoncé Karaoke Hits I,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2008-03-11,8,19
Beyonce,Beyonce,6kQNlmcDyzAju8SIB4x6uj,The Beyonce Experience Live-Instrumentals,The Beyoncé Experience,15gnGf4KhIWNu1HHYrjpTL,1,album,2008-03-25,12,10
Beyonce,Dangerously In Love,6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2003-06-24,15,74
Beyonce,HOMECOMING: THE LIVE ALBUM,35S1JCj5paIfElT2GODl6x,HOMECOMING: THE LIVE ALBUM,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2019-04-17,40,73
Beyonce,HOMECOMING: THE LIVE ALBUM,4tyEy1BUd2ZMgT3qP70T3F,HOMECOMING: THE LIVE ALBUM,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2019-04-16,40,52
Beyonce,I Am...Sasha Fierce,23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2008-11-14,16,71
Beyonce,I Am...Sasha Fierce,39P7VD7qlg3Z0ltq60eHp7,I AM...SASHA FIERCE,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2008-11-17,11,73
Beyonce,I Am...Sasha Fierce,1wuC0jj7341uFOuCyqzwe8,I AM...SASHA FIERCE THE BONUS TRACKS,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2009-11-20,3,48
Beyonce,Lemonade,7dK54iZuOxXFarGhXwEXfF,Lemonade,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2016-04-23,13,78
Beyonce,Lemonade,4X6b6POxbjX9inC7TWQd54,Lemonade,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2016-04-23,13,48
Beyonce,Lemonade ,7dK54iZuOxXFarGhXwEXfF,Lemonade,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2016-04-23,13,78
Beyonce,Lemonade ,4X6b6POxbjX9inC7TWQd54,Lemonade,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2016-04-23,13,48
Beyoncé ,Beyoncé,2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2014-11-24,20,78
Beyoncé ,Beyoncé,6M4VOF1ExBRii1x20Pk0GR,Savage Remix (feat. Beyoncé),Beyoncé|Megan Thee Stallion,6vWDO969PvNqNYHIOW5v0m|181bsRPaVXVlUKXrxwZfHK,2,album,2020-04-29,1,69
Beyoncé ,Beyoncé,6KPiNRUaPSuFVes2xEUjYk,BEYONCÉ [Platinum Edition],Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2014-11-24,20,41
Beyoncé ,Beyoncé,7sJrStyxsdgeQOUlBszizA,Above And Beyoncé Dance Mixes,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2009-06-16,8,38
Beyoncé ,Beyoncé,0zAiZGrWZcrzUt2JG5mYey,Beyoncé Karaoke Hits I,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2008-03-11,8,19
Beyoncé ,Beyoncé,6kQNlmcDyzAju8SIB4x6uj,The Beyonce Experience Live-Instrumentals,The Beyoncé Experience,15gnGf4KhIWNu1HHYrjpTL,1,album,2008-03-25,12,10
Beyoncé ,Lemonade,7dK54iZuOxXFarGhXwEXfF,Lemonade,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2016-04-23,13,78
Beyoncé ,Lemonade,4X6b6POxbjX9inC7TWQd54,Lemonade,Beyoncé,6vWDO969PvNqNYHIOW5v0m,1,album,2016-04-23,13,48
Big & Rich,Between Raising Hell And Amazing Grace,76oQkM8XLvQ9yJzLCoEJt6,Between Raising Hell and Amazing Grace,Big & Rich,0oBEeN6BCxEgMogzThqrPf,1,album,2007-06-05,12,45
Big & Rich,Comin' To Your City,7zSqj9Mp9kc38v3Fiynoog,Comin' to Your City,Big & Rich,0oBEeN6BCxEgMogzThqrPf,1,album,2005-11-15,15,48
Big & Rich,Horse Of A Different Color,0mX8aXMM7nYOGUTGcTEeZH,Horse of a Different Color,Big & Rich,0oBEeN6BCxEgMogzThqrPf,1,album,2004-04-20,13,64
Big Boi,Sir Lucious Left Foot: The Son Of Chico Dusty,0GZMsKdDsbNhxvM1VaxB0U,Sir Lucious Left Foot...The Son Of Chico Dusty,Big Boi,2ht3wxeT69CzyKFChNnNAB,1,album,2010-01-01,15,48
Big Boi,Sir Lucious Left Foot: The Son Of Chico Dusty,1dkvQiAwd1ONpvxAHzLPKl,Sir Lucious Left Foot...The Son Of Chico Dusty (Deluxe),Big Boi,2ht3wxeT69CzyKFChNnNAB,1,album,2010-01-01,17,38
Big Boi,Sir Lucious Left Foot: The Son Of Chico Dusty,44LD8m6xCy2rSPNjflDbGb,Sir Lucious Left Foot...The Son Of Chico Dusty,Big Boi,2ht3wxeT69CzyKFChNnNAB,1,album,2010-01-01,15,14
Big Boi,Sir Lucious Left Foot: The Son of Chico Dusty,0GZMsKdDsbNhxvM1VaxB0U,Sir Lucious Left Foot...The Son Of Chico Dusty,Big Boi,2ht3wxeT69CzyKFChNnNAB,1,album,2010-01-01,15,48
Big Boi,Sir Lucious Left Foot: The Son of Chico Dusty,1dkvQiAwd1ONpvxAHzLPKl,Sir Lucious Left Foot...The Son Of Chico Dusty (Deluxe),Big Boi,2ht3wxeT69CzyKFChNnNAB,1,album,2010-01-01,17,38
Big Boi,Sir Lucious Left Foot: The Son of Chico Dusty,44LD8m6xCy2rSPNjflDbGb,Sir Lucious Left Foot...The Son Of Chico Dusty,Big Boi,2ht3wxeT69CzyKFChNnNAB,1,album,2010-01-01,15,14
Big Brother & the Holding Company,Cheap Thrills,2rogKfOpmCFuqNhtGKf2dX,Cheap Thrills,Big Brother & The Holding Company|Janis Joplin,4J69yWrKwWJgjv3DKTZcGo|4NgfOZCL9Ml67xzM0xzIvC,2,album,1968-08-12,11,65
Big Brother & the Holding Company,Cheap Thrills,4N7y4HQ7xtfmLab22gqef1,"Sex, Dope & Cheap Thrills",Big Brother & The Holding Company|Janis Joplin,4J69yWrKwWJgjv3DKTZcGo|4NgfOZCL9Ml67xzM0xzIvC,2,album,2018-11-30,30,33
Big Sean,Dark Sky Paradise,1j2x7FJXTgUT0X5hZ8TDXE,Dark Sky Paradise,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2015-02-24,12,73
Big Sean,Dark Sky Paradise,4Nlbt2EuXedr6UqaeXEI4c,Dark Sky Paradise (Deluxe),Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2015-02-24,15,58
Big Sean,Dark Sky Paradise,2A7c79XQNG7Mai20YugpAF,Dark Sky Paradise,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2015-02-24,12,33
Big Sean,Dark Sky Paradise,6NVRGg3dKALTNwHqAqdYBf,Dark Sky Paradise (Deluxe),Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2015-02-24,15,35
Big Sean,Detroit 2,6slkiHeFK3wW2D1mao0TX3,Detroit 2,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2020-09-04,21,78
Big Sean,Detroit 2,3bIoQgLIRiIdwhL9z8DFvg,Detroit 2,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2020-09-04,21,43
Big Sean,Detroit 2,13nXgORHIVQZxIJAxW4AcP,Detroit 2: Spirit,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2020-11-06,5,33
Big Sean,Detroit 2,6pJmfrClsuevKMAqqg9Syp,Detroit 2: Healing,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2020-10-30,5,25
Big Sean,Detroit 2,4hNP171Fv4aeLMwOktEawz,Detroit 2: Wellness,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2020-10-16,5,22
Big Sean,Detroit 2,5ZHoF7GiGEEnx817Lfpu8e,Detroit 2: Blessings,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2020-10-23,5,18
Big Sean,Finally Famous,2fRLnox9PQ9nos2YYdcYwE,Finally Famous,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2011-01-01,13,59
Big Sean,Finally Famous,19DGkH750PrQMMnKqBAxfY,Finally Famous (Deluxe),Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2011-01-01,16,58
Big Sean,Finally Famous,3jQol8uDHmZIgqaVGogf37,Finally Famous,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2011-01-01,12,46
Big Sean,Finally Famous,29oJ0lCipWNTTfESq8v99U,Finally Famous,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2011-01-01,12,28
Big Sean,I Decided.,0XAIjjN5qxViVS0Y5fYkar,I Decided.,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2017-02-03,14,72
Big Sean,I Decided.,52uRzLGvgY17saKI7khBsU,I Decided.,Big Sean,0c173mlxpT3dSFRgMO8XPh,1,album,2017-02-02,14,41
Big Star,#1 Record,1BumwwIEw1EC3xAHyf1ive,#1 Record,Big Star,3UvcmAOZt64oKpP95f6MMM,1,album,1972,12,49
Big Star,#1 Record,4lZSX0E1dcg1bi5T4BzWf0,#1 Record/Radio City,Big Star,3UvcmAOZt64oKpP95f6MMM,1,album,1992,26,38
Big Star,Radio City,3mtVgumHx6y9I2UvW4lUd5,Radio City,Big Star,3UvcmAOZt64oKpP95f6MMM,1,album,1974,12,42
Big Star,Radio City,4lZSX0E1dcg1bi5T4BzWf0,#1 Record/Radio City,Big Star,3UvcmAOZt64oKpP95f6MMM,1,album,1992,26,38
Big Thief,Two Hands,5pp7px9MITK2MqeFVbRWGo,Two Hands,Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,1,album,2019-10-11,10,53
Big Thief,U.F.O.F.,0sLnNGW4PzCYFQ4Pn7aVCP,U.F.O.F.,Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,1,album,2019-05-03,12,53
Big Tymers,Big Money Heavyweight,0GhodWi0FFf85phDwEkoav,Big Money Heavyweight,Big Tymers,4jWGfUCFeTu5e0wprRhHXR,1,album,2003-12-09,20,42
Big Tymers,Big Money Heavyweight,6gABNEb7h4cuIVJ5fDArfE,Big Money Heavyweight,Big Tymers,4jWGfUCFeTu5e0wprRhHXR,1,album,2003-11-18,20,15
Big Tymers,Big Money Heavyweight,7ctQHUFu5xaGcKLpGm9hki,Big Money Heavyweight (Chopped & Screwed),Big Tymers,4jWGfUCFeTu5e0wprRhHXR,1,album,2003-12-09,17,10
Big Tymers,Hood Rich,3qcWuKB3pGWcB07FWksnWr,Hood Rich,Big Tymers,4jWGfUCFeTu5e0wprRhHXR,1,album,2002-01-01,19,57
Big Tymers,Hood Rich,5kRASjHmGQCcfBijbeQLxG,Hood Rich,Big Tymers,4jWGfUCFeTu5e0wprRhHXR,1,album,2002-01-01,19,21
Bilal,Airtight's Revenge,5BP6rxVKYIUCXR7hTR2t0W,Airtight's Revenge,Bilal,4jCbgl5Dmt3uOh8WRQfpPs,1,album,2010-09-14,11,21
Bill Callahan,Dream    River,6qkzBXQvWjnyNCRDQRPpJ4,Dream River,Bill Callahan,7gqsi6aBSkRMJoL9psKqMr,1,album,2013-09-17,8,40
Bill Callahan,Shepherd in a Sheepskin Vest,59hAqiqCmbfLBDtMzGCNpp,Shepherd in a Sheepskin Vest,Bill Callahan,7gqsi6aBSkRMJoL9psKqMr,1,album,2019-06-14,20,40
Bill Callahan,Sometimes I Wish We Were An Eagle ,4bKHXqEVmt32YU7u51GIHB,Sometimes I Wish We Were An Eagle,Bill Callahan,7gqsi6aBSkRMJoL9psKqMr,1,album,2009-04-14,9,53
Bill Fay,Life Is People,4F0RpVCIERK2p5IUkogYuD,Life Is People,Bill Fay,3Wok7FweiLrlia97LMCJh1,1,album,2012-08-21,12,39
Bill Fay,Life Is People,1kl5vXLLEUzfw5njcaCXw5,Life Is People,Bill Fay,3Wok7FweiLrlia97LMCJh1,1,album,2012-08-21,13,24
Bill Withers,The Best Of Bill Withers: Lean On Me,0XmgSYx9bj4sqpcXVgKs2C,Lean on Me: The Best of Bill Withers,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,1,album,1994-08-09,18,63
Billie Eilish,Dont Smile At Me,7fRrTyKvE4Skh93v97gtcU,dont smile at me,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1,album,2017-12-22,9,84
Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1,album,2019-03-29,14,92
Billie Eilish,"When We All Fall Asleep, Where Do We Go?",0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1,album,2019-03-29,14,92
Billy Currington,Doin' Somethin' Right,01XmoBPJ8VwC6IyOEvGhy5,Doin' Somethin' Right,Billy Currington,1By9QBFnjZAoI83BZppHlt,1,album,2005-01-01,11,67
Billy Currington,Doin' Somethin' Right,2K9JOHxFHLWnpeu88oF6JM,Must Be Doin' Somethin' Right (Sprint Acoustic Live),Billy Currington,1By9QBFnjZAoI83BZppHlt,1,album,2006-01-01,1,8
Billy Currington,Enjoy Yourself,4mBkXRJvrRcANKf1K8JMYT,Enjoy Yourself,Billy Currington,1By9QBFnjZAoI83BZppHlt,1,album,2010-01-01,10,62
Billy Currington,Little Bit Of Everything,3H119N8NtcjSUxOhimk2FQ,Little Bit Of Everything,Billy Currington,1By9QBFnjZAoI83BZppHlt,1,album,2008-01-01,11,62
Billy Currington,Little Bit Of Everything,4C2Lo2Y0DDr2th4xXBIGS5,Little Bit of Everything,Billy Currington,1By9QBFnjZAoI83BZppHlt,1,album,2008-01-01,11,38
Billy Joel,52nd Street,1HmCO8VK98AU6EXPOjGYyI,52nd Street,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,1,album,1978-10-13,9,70
Billy Joel,Glass Houses,5sztejERqpktXEdemlUvU5,Glass Houses,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,1,album,1980-03-12,10,66
Billy Joel,The Essential Billy Joel,7r36rel1M4gyBavfcJP6Yz,The Essential Billy Joel,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,1,album,2001-10-02,36,69
